0.035611,6539.3,0.010134,48687,0.00378021,73464.5,,,,,,,,,,,,
0.035819,6416.7,0.010204,48458,0.00380692,73343.2,,,,,,,,,,,,
0.036027,6296.5,0.010274,48229,0.00383372,73221.8,,,,,,,,,,,,
0.036236,6178.3,0.010344,48001,0.0038606,73100.1,,,,,,,,,,,,
0.036444,6062.1,0.010415,47773,0.00388758,72978.1,,,,,,,,,,,,
0.036653,5947.6,0.010485,47545,0.00391464,72855.8,,,,,,,,,,,,
0.036862,5834.8,0.010556,47318,0.0039418,72733.4,,,,,,,,,,,,
0.03707,5723.5,0.010627,47091,0.00396904,72610.7,,,,,,,,,,,,
0.037279,5613.5,0.010698,46864,0.00399637,72487.7,,,,,,,,,,,,
0.037488,5505,0.01077,46638,0.00402379,72364.6,,,,,,,,,,,,
0.037697,5397.9,0.010841,46411,0.0040513,72241.2,,,,,,,,,,,,
0.037907,5292.2,0.010913,46185,0.0040789,72117.5,,,,,,,,,,,,
0.038116,5188,0.010985,45958,0.00410658,71993.7,,,,,,,,,,,,
0.038325,5085.3,0.011057,45732,0.00413436,71869.6,,,,,,,,,,,,
0.038534,4984.2,0.01113,45506,0.00416222,71745.2,,,,,,,,,,,,
0.038744,4884.8,0.011202,45280,0.00419017,71620.6,,,,,,,,,,,,
0.038953,4787.2,0.011275,45054,0.00421821,71495.8,,,,,,,,,,,,
0.039162,4691.7,0.011348,44828,0.00424634,71370.8,,,,,,,,,,,,
0.039372,4599.1,0.011421,44602,0.00427456,71245.6,,,,,,,,,,,,
0.039581,4511,0.011494,44377,0.00430286,71120.1,,,,,,,,,,,,
0.039791,4432,0.011568,44153,0.00433126,70994.4,,,,,,,,,,,,
,,0.011642,43929,0.00435974,70868.5,,,,,,,,,,,,
,,0.011716,43705,0.00438831,70742.3,,,,,,,,,,,,
,,0.01179,43482,0.00441696,70616,,,,,,,,,,,,
,,0.011864,43259,0.00444571,70489.5,,,,,,,,,,,,
,,0.011939,43036,0.00447454,70362.7,,,,,,,,,,,,
,,0.012013,42814,0.00450346,70235.6,,,,,,,,,,,,
,,0.012088,42592,0.00453247,70108.4,,,,,,,,,,,,
,,0.012163,42370,0.00456156,69980.9,,,,,,,,,,,,
,,0.012239,42149,0.00459075,69853.3,,,,,,,,,,,,
,,0.012314,41928,0.00462002,69725.5,,,,,,,,,,,,
,,0.01239,41708,0.00464937,69597.4,,,,,,,,,,,,
,,0.012466,41488,0.00467882,69469.2,,,,,,,,,,,,
,,0.012542,41268,0.00470835,69340.9,,,,,,,,,,,,
,,0.012618,41049,0.00473797,69212.3,,,,,,,,,,,,
,,0.012695,40830,0.00476768,69083.5,,,,,,,,,,,,
,,0.012771,40611,0.00479747,68954.4,,,,,,,,,,,,
,,0.012848,40393,0.00482735,68825.3,,,,,,,,,,,,
,,0.012925,40175,0.00485731,68695.9,,,,,,,,,,,,
,,0.013002,39958,0.00488737,68566.4,,,,,,,,,,,,
,,0.013079,39741,0.00491751,68436.7,,,,,,,,,,,,
,,0.013157,39525,0.00494773,68306.8,,,,,,,,,,,,
,,0.013235,39309,0.00497805,68176.7,,,,,,,,,,,,
,,0.013313,39094,0.00500844,68046.5,,,,,,,,,,,,
,,0.013391,38879,0.00503893,67916.2,,,,,,,,,,,,
,,0.013469,38665,0.0050695,67785.5,,,,,,,,,,,,
,,0.013548,38451,0.00510016,67654.7,,,,,,,,,,,,
,,0.013626,38238,0.0051309,67523.7,,,,,,,,,,,,
,,0.013705,38026,0.00516173,67392.6,,,,,,,,,,,,
,,0.013784,37814,0.00519265,67261.3,,,,,,,,,,,,
,,0.013863,37603,0.00522365,67129.8,,,,,,,,,,,,
,,0.013943,37392,0.00525474,66998.1,,,,,,,,,,,,
,,0.014022,37182,0.00528591,66866.3,,,,,,,,,,,,
,,0.014102,36972,0.00531717,66734.4,,,,,,,,,,,,
,,0.014182,36763,0.00534852,66602.4,,,,,,,,,,,,
,,0.014262,36554,0.00537995,66470,,,,,,,,,,,,
,,0.014342,36346,0.00541146,66337.6,,,,,,,,,,,,
,,0.014422,36139,0.00544306,66205,,,,,,,,,,,,
,,0.014503,35932,0.00547475,66072.3,,,,,,,,,,,,
,,0.014584,35726,0.00550652,65939.4,,,,,,,,,,,,
,,0.014665,35520,0.00553838,65806.4,,,,,,,,,,,,
,,0.014746,35314,0.00557032,65673.2,,,,,,,,,,,,
,,0.014827,35109,0.00560235,65539.9,,,,,,,,,,,,
,,0.014909,34905,0.00563446,65406.6,,,,,,,,,,,,
,,0.01499,34701,0.00566665,65273.1,,,,,,,,,,,,
,,0.015072,34497,0.00569893,65139.3,,,,,,,,,,,,
,,0.015154,34294,0.0057313,65005.4,,,,,,,,,,,,
,,0.015236,34092,0.00576375,64871.5,,,,,,,,,,,,
,,0.015319,33890,0.00579628,64737.4,,,,,,,,,,,,
,,0.015401,33689,0.0058289,64603.1,,,,,,,,,,,,
,,0.015484,33488,0.00586161,64468.8,,,,,,,,,,,,
,,0.015567,33288,0.00589439,64334.3,,,,,,,,,,,,
,,0.01565,33088,0.00592727,64199.7,,,,,,,,,,,,
,,0.015733,32889,0.00596022,64065,,,,,,,,,,,,
,,0.015816,32690,0.00599326,63930.2,,,,,,,,,,,,
